,股票代码,accounting_period,序号,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间,净利润-同比增长,净利润-净利润,公告日期,trade_date,time_distance
722,688272,2022-12-31,3385,*ST富吉,2023-04-26,,,,2023-04-26,-211.878692264624,-85524100.0,2023-04-15 00:00:00,2023-03-05,52 days
723,688273,2022-12-31,3386,麦澜德,2023-04-26,,,,2023-04-26,3.93147664783,123037200.0,2023-02-27 00:00:00,2023-03-05,52 days
724,688275,2022-12-31,2986,万润新能,2023-04-25,,,,2023-04-25,171.898959056841,958698600.0,2023-04-18 00:00:00,2023-03-05,51 days
725,688276,2022-12-31,745,百克生物,2023-03-30,,,,2023-03-30,-25.422761497068,181635400.0,2023-02-25 00:00:00,2023-03-05,25 days
726,688277,2022-12-31,3387,天智航,2023-04-26,,,,2023-04-26,-43.151406424364,-114425500.0,2023-02-28 00:00:00,2023-03-05,52 days
727,688278,2022-12-31,1080,特宝生物,2023-03-31,,,,2023-03-31,58.513198050783,287227500.0,2023-02-28 00:00:00,2023-03-05,26 days
728,688279,2022-12-31,3388,峰岹科技,2023-04-26,,,,2023-04-26,4.973741095481,141996300.0,2023-02-24 00:00:00,2023-03-05,52 days
729,688280,2022-12-31,2987,精进电动,2023-04-25,,,,2023-04-25,5.461096987867,-378277000.0,2023-02-25 00:00:00,2023-03-05,51 days
730,688281,2022-12-31,2267,华秦科技,2023-04-21,,,,2023-04-21,42.926454789327,333260900.0,2023-02-27 00:00:00,2023-03-05,47 days
731,688282,2022-12-31,3389,理工导航,2023-04-26,,,,2023-04-26,-23.550076088504,55864100.0,2023-02-24 00:00:00,2023-03-05,52 days
732,688283,2022-12-31,1815,坤恒顺维,2023-04-18,,,,2023-04-18,60.22617607455,81260276.31,2023-02-20 00:00:00,2023-03-05,44 days
733,688285,2022-12-31,346,高铁电气,2023-03-24,,,,2023-03-24,0.361285442414,141700400.0,2023-02-28 00:00:00,2023-03-05,19 days
734,688286,2022-12-31,2511,敏芯股份,2023-04-22,,,,2023-04-22,-540.911245165254,-54778856.97,2023-02-28 00:00:00,2023-03-05,48 days
735,688287,2022-12-31,3390,观典防务,2023-04-26,,,,2023-04-26,20.320136565041,86976900.0,2023-02-28 00:00:00,2023-03-05,52 days
736,688288,2022-12-31,4866,鸿泉物联,2023-04-29,,,,2023-04-29,-462.680657094743,-107254100.0,2023-02-28 00:00:00,2023-03-05,55 days
737,688289,2022-12-31,1877,圣湘生物,2023-04-19,,,,2023-04-19,-10.519546916827,2006774900.0,2023-02-28 00:00:00,2023-03-05,45 days
738,688290,2022-12-31,252,景业智能,2023-03-21,,,,2023-03-21,59.238883587724,121655800.0,2023-02-28 00:00:00,2023-03-05,16 days
739,688291,2022-12-31,1523,金橙子,2023-04-14,,,,2023-04-14,-22.798118898927,40745300.0,2023-02-11 00:00:00,2023-03-05,40 days
740,688292,2022-12-31,2049,浩瀚深度,2023-04-20,,,,2023-04-20,-19.332252181976,47155300.0,2023-02-25 00:00:00,2023-03-05,46 days
741,688293,2022-12-31,746,奥浦迈,2023-03-30,,,,2023-03-30,74.470890897345,105369365.72,2023-02-24 00:00:00,2023-03-05,25 days
742,688295,2022-12-31,286,中复神鹰,2023-03-22,,,,2023-03-22,117.093438442253,605083700.0,2023-02-24 00:00:00,2023-03-05,17 days
743,688296,2022-12-31,3391,和达科技,2023-04-26,2023-04-14,,,2023-04-14,-43.618424597528,56504600.0,2023-02-27 00:00:00,2023-03-05,52 days
744,688297,2022-12-31,141,中无人机,2023-03-15,2023-04-29,,,2023-04-29,23.149472214905,364197200.0,2023-01-14 00:00:00,2023-03-05,10 days
745,688298,2022-12-31,4317,东方生物,2023-04-28,,,,2023-04-28,-57.974893276946,2067714300.0,2023-04-26 00:00:00,2023-03-05,54 days
746,688299,2022-12-31,2268,长阳科技,2023-04-21,,,,2023-04-21,-37.572556061302,116606100.0,2023-02-28 00:00:00,2023-03-05,47 days
747,688300,2022-12-31,1081,联瑞新材,2023-03-31,,,,2023-03-31,8.892791247872,188240500.97,2023-03-31 00:00:00,2023-03-05,26 days
748,688301,2022-12-31,4867,奕瑞科技,2023-04-29,2023-03-17,,,2023-03-17,32.48926822364,641300445.36,2023-02-24 00:00:00,2023-03-05,55 days
749,688302,2022-12-31,4318,海创药业,2023-04-28,,,,2023-04-28,1.523614058271,-301514900.0,2023-02-28 00:00:00,2023-03-05,54 days
750,688303,2022-12-31,159,大全能源,2023-03-16,,,,2023-03-16,234.047471328002,19120350800.0,2023-02-28 00:00:00,2023-03-05,11 days
751,688305,2022-12-31,3823,科德数控,2023-04-27,,,,2023-04-27,-17.116614799242,60394591.33,2023-02-27 00:00:00,2023-03-05,53 days
752,688306,2022-12-31,2988,均普智能,2023-04-25,2023-04-20,,,2023-04-20,6.32116024198,45906500.0,2023-02-28 00:00:00,2023-03-05,51 days
753,688307,2022-12-31,1082,中润光学,2023-03-31,,,,2023-03-31,14.443789220704,41143000.0,2023-02-28 00:00:00,2023-03-05,26 days
754,688308,2022-12-31,1435,欧科亿,2023-04-12,,,,2023-04-12,9.648536623012,243663500.0,2023-02-28 00:00:00,2023-03-05,38 days
755,688309,2022-12-31,747,恒誉环保,2023-03-30,,,,2023-03-30,254.491763167331,14648600.0,2023-02-28 00:00:00,2023-03-05,25 days
756,688310,2022-12-31,3824,迈得医疗,2023-04-27,,,,2023-04-27,1.179451946445,65239600.0,2023-02-16 00:00:00,2023-03-05,53 days
757,688311,2022-12-31,3392,盟升电子,2023-04-26,2023-04-29,,,2023-04-29,-79.914457333219,27001353.09,2023-02-28 00:00:00,2023-03-05,52 days
758,688312,2022-12-31,4319,燕麦科技,2023-04-28,,,,2023-04-28,-30.74560525531,84760800.0,2023-02-25 00:00:00,2023-03-05,54 days
759,688313,2022-12-31,2512,仕佳光子,2023-04-22,,,,2023-04-22,31.90043895846,66166800.0,2023-02-18 00:00:00,2023-03-05,48 days
760,688314,2022-12-31,347,康拓医疗,2023-03-24,,,,2023-03-24,-7.262714927138,75698200.0,2023-02-28 00:00:00,2023-03-05,19 days
761,688315,2022-12-31,1477,诺禾致源,2023-04-13,,,,2023-04-13,-21.107392856714,177497400.0,2023-02-28 00:00:00,2023-03-05,39 days
762,688316,2022-12-31,3393,青云科技,2023-04-26,,,,2023-04-26,13.315589103123,-245130804.14,2023-02-28 00:00:00,2023-03-05,52 days
763,688317,2022-12-31,2269,之江生物,2023-04-21,,,,2023-04-21,-1.999130153802,743361000.0,2023-02-28 00:00:00,2023-03-05,47 days
764,688318,2022-12-31,1083,财富趋势,2023-03-31,,,,2023-03-31,-48.778397227911,144289164.64,2023-02-28 00:00:00,2023-03-05,26 days
765,688319,2022-12-31,3394,欧林生物,2023-04-26,,,,2023-04-26,-75.392534626709,26567086.57,2023-02-28 00:00:00,2023-03-05,52 days
766,688320,2022-12-31,4320,禾川科技,2023-04-28,,,,2023-04-28,-14.401527766668,94172700.0,2023-02-28 00:00:00,2023-03-05,54 days
767,688321,2022-12-31,2513,微芯生物,2023-04-22,,,,2023-04-22,-21.08678722852,17328000.0,2023-02-28 00:00:00,2023-03-05,48 days
768,688322,2022-12-31,4868,奥比中光,2023-04-29,,,,2023-04-29,10.676979509778,-278040500.0,2023-02-28 00:00:00,2023-03-05,55 days
769,688323,2022-12-31,206,瑞华泰,2023-03-18,,,,2023-03-18,-30.644384339809,38874100.0,2023-02-25 00:00:00,2023-03-05,13 days
770,688325,2022-12-31,2270,赛微微电,2023-04-21,,,,2023-04-21,-41.442106287071,52243079.36,2023-02-28 00:00:00,2023-03-05,47 days
771,688326,2022-12-31,4869,经纬恒润,2023-04-29,2023-04-27,,,2023-04-27,63.257546996217,238661800.0,2023-02-28 00:00:00,2023-03-05,55 days
772,688327,2022-12-31,4870,云从科技,2023-04-29,2023-04-18,,,2023-04-18,-34.553228109097,-850549183.32,2023-02-28 00:00:00,2023-03-05,55 days
773,688328,2022-12-31,2514,深科达,2023-04-22,,,,2023-04-22,-163.986954837043,-35669400.0,2023-02-28 00:00:00,2023-03-05,48 days
774,688329,2022-12-31,2271,艾隆科技,2023-04-21,,,,2023-04-21,7.124459657947,102397700.0,2023-04-19 00:00:00,2023-03-05,47 days
775,688330,2022-12-31,4321,宏力达,2023-04-28,,,,2023-04-28,-21.104446393859,325749800.0,2023-02-28 00:00:00,2023-03-05,54 days
776,688331,2022-12-31,348,荣昌生物,2023-03-24,2023-03-30,,,2023-03-30,-447.090273255534,-958864300.0,2023-02-28 00:00:00,2023-03-05,19 days
777,688332,2022-12-31,2989,中科蓝讯,2023-04-25,2023-04-14,,,2023-04-14,-38.03954960399,142114100.0,2023-02-24 00:00:00,2023-03-05,51 days
778,688333,2022-12-31,1084,铂力特,2023-03-31,,,,2023-03-31,246.588625939162,78139800.0,2023-02-24 00:00:00,2023-03-05,26 days
779,688336,2022-12-31,287,三生国健,2023-03-22,,,,2023-03-22,167.295733311183,48269600.0,2023-02-25 00:00:00,2023-03-05,17 days
780,688337,2022-12-31,583,普源精电,2023-03-29,,,,2023-03-29,2472.42732893758,92470100.0,2023-02-28 00:00:00,2023-03-05,24 days
781,688338,2022-12-31,2272,赛科希德,2023-04-21,,,,2023-04-21,7.149203472696,104329926.29,2023-02-10 00:00:00,2023-03-05,47 days
782,688339,2022-12-31,4322,亿华通,2023-04-28,,,,2023-04-28,-5.955629829037,-171567700.0,2023-02-28 00:00:00,2023-03-05,54 days
783,688345,2022-12-31,2050,博力威,2023-04-20,,,,2023-04-20,-6.473985130726,117646000.0,2023-02-25 00:00:00,2023-03-05,46 days
784,688348,2022-12-31,2051,昱能科技,2023-04-20,2023-04-26,,,2023-04-26,235.970152154058,345787200.0,2023-02-28 00:00:00,2023-03-05,46 days
785,688349,2022-12-31,4872,三一重能,2023-04-29,,,,2023-04-29,0.583054589259,1612490400.0,2023-02-28 00:00:00,2023-03-05,55 days
786,688350,2022-12-31,2052,富淼科技,2023-04-20,,,,2023-04-20,27.037073986673,136251200.0,2023-02-28 00:00:00,2023-03-05,46 days
787,688351,2022-12-31,584,微电生理,2023-03-29,,,,2023-03-29,124.818152209315,2971800.0,2023-02-18 00:00:00,2023-03-05,24 days
788,688353,2022-12-31,349,华盛锂电,2023-03-24,,,,2023-03-24,-38.141702933473,260073098.56,2023-02-28 00:00:00,2023-03-05,19 days
789,688355,2022-12-31,3395,明志科技,2023-04-26,,,,2023-04-26,-70.789491603464,36034200.0,2023-02-28 00:00:00,2023-03-05,52 days
790,688356,2022-12-31,1086,键凯科技,2023-03-31,,,,2023-03-31,3.363235211485,181691989.06,2023-02-28 00:00:00,2023-03-05,26 days
791,688357,2022-12-31,3396,建龙微纳,2023-04-26,,,,2023-04-26,-28.630914817335,196554600.0,2023-02-15 00:00:00,2023-03-05,52 days
792,688358,2022-12-31,1878,祥生医疗,2023-04-19,,,,2023-04-19,2.189426028074,114934900.0,2023-02-28 00:00:00,2023-03-05,45 days
793,688359,2022-12-31,2990,三孚新科,2023-04-25,,,,2023-04-25,-157.330719011027,-30437040.0,2023-02-28 00:00:00,2023-03-05,51 days
794,688360,2022-12-31,1879,德马科技,2023-04-19,,,,2023-04-19,4.906535062204,80606300.0,2023-02-28 00:00:00,2023-03-05,45 days
795,688362,2022-12-31,2273,甬矽电子,2023-04-21,,,,2023-04-21,-57.112004030292,138131472.1,2023-04-19 00:00:00,2023-03-05,47 days
796,688363,2022-12-31,1087,华熙生物,2023-03-31,,,,2023-03-31,24.002419538321,970113800.0,2023-02-28 00:00:00,2023-03-05,26 days
797,688365,2022-12-31,4323,光云科技,2023-04-28,,,,2023-04-28,-181.992294048883,-167893700.0,2023-02-28 00:00:00,2023-03-05,54 days
798,688366,2022-12-31,413,昊海生科,2023-03-25,,,,2023-03-25,-48.764121246258,180470800.0,2023-02-28 00:00:00,2023-03-05,20 days
799,688367,2022-12-31,3825,工大高科,2023-04-27,,,,2023-04-27,-10.842450886933,51047388.81,2023-02-25 00:00:00,2023-03-05,53 days
800,688368,2022-12-31,1272,晶丰明源,2023-04-08,,,,2023-04-08,-130.520413680893,-206751600.0,2023-02-28 00:00:00,2023-03-05,34 days
801,688369,2022-12-31,1478,致远互联,2023-04-13,,,,2023-04-13,-22.770222015239,99463745.94,2023-02-28 00:00:00,2023-03-05,39 days
802,688370,2022-12-31,4324,丛麟科技,2023-04-28,,,,2023-04-28,-8.360048943985,173453900.0,2023-02-28 00:00:00,2023-03-05,54 days
803,688371,2022-12-31,1273,菲沃泰,2023-04-08,,,,2023-04-08,-19.282930948529,31734400.0,2023-02-28 00:00:00,2023-03-05,34 days
804,688372,2022-12-31,2274,伟测科技,2023-04-21,,,,2023-04-21,89.119398739253,249969700.0,2023-02-28 00:00:00,2023-03-05,47 days
805,688373,2022-12-31,414,盟科药业,2023-03-25,,,,2023-03-25,2.639101392936,-220298700.0,2023-02-25 00:00:00,2023-03-05,20 days
806,688375,2022-12-31,1088,国博电子,2023-03-31,2023-04-12,,,2023-04-12,41.400757775984,520587810.56,2023-02-28 00:00:00,2023-03-05,26 days
807,688376,2022-12-31,1089,美埃科技,2023-03-31,,,,2023-03-31,13.81921919647,123203500.0,2023-02-28 00:00:00,2023-03-05,26 days
808,688377,2022-12-31,2275,迪威尔,2023-04-21,,,,2023-04-21,289.501234874726,125378500.0,2023-02-28 00:00:00,2023-03-05,47 days
809,688378,2022-12-31,2053,奥来德,2023-04-20,,,,2023-04-20,-16.841419029364,113144900.0,2023-02-28 00:00:00,2023-03-05,46 days
810,688379,2022-12-31,1436,华光新材,2023-04-12,,,,2023-04-12,-80.714346686471,8718200.0,2023-04-12 00:00:00,2023-03-05,38 days
811,688380,2022-12-31,3397,中微半导,2023-04-26,,,,2023-04-26,-92.53807798524,58579664.43,2023-02-28 00:00:00,2023-03-05,52 days
812,688381,2022-12-31,2515,帝奥微,2023-04-22,,,,2023-04-22,5.290813893529,173766800.0,2023-02-24 00:00:00,2023-03-05,48 days
813,688382,2022-12-31,3398,益方生物,2023-04-26,,,,2023-04-26,-35.092334278167,-483511000.0,2023-02-28 00:00:00,2023-03-05,52 days
814,688383,2022-12-31,4325,新益昌,2023-04-28,,,,2023-04-28,-12.462280541824,203095300.0,2023-02-28 00:00:00,2023-03-05,54 days
815,688385,2022-12-31,288,复旦微电,2023-03-22,,,,2023-03-22,109.884078039632,1079783900.0,2023-02-28 00:00:00,2023-03-05,17 days
816,688386,2022-12-31,415,泛亚微透,2023-03-25,,,,2023-03-25,-49.327159251158,33645854.44,2023-02-28 00:00:00,2023-03-05,20 days
817,688387,2022-12-31,2054,信科移动,2023-04-20,,,,2023-04-20,43.458386735336,-669288900.0,2023-02-28 00:00:00,2023-03-05,46 days
818,688388,2022-12-31,1816,嘉元科技,2023-04-18,,,,2023-04-18,-1.919470011497,539402800.0,2023-02-28 00:00:00,2023-03-05,44 days
819,688389,2022-12-31,4326,普门科技,2023-04-28,,,,2023-04-28,31.009981239536,249373700.0,2023-02-11 00:00:00,2023-03-05,54 days
820,688390,2022-12-31,3826,固德威,2023-04-27,,,,2023-04-27,133.352688728302,652302438.53,2023-02-28 00:00:00,2023-03-05,53 days
821,688391,2022-12-31,4873,钜泉科技,2023-04-29,,,,2023-04-29,97.283895584666,200043700.0,2023-02-28 00:00:00,2023-03-05,55 days
822,688392,2022-12-31,3399,骄成超声,2023-04-26,,,,2023-04-26,59.222458398073,110264100.0,2023-02-28 00:00:00,2023-03-05,52 days
823,688393,2022-12-31,2276,安必平,2023-04-21,,,,2023-04-21,-45.579862564838,43414100.0,2023-02-25 00:00:00,2023-03-05,47 days
824,688395,2022-12-31,2277,正弦电气,2023-04-21,,,,2023-04-21,-36.738268733885,46299300.0,2023-02-25 00:00:00,2023-03-05,47 days
825,688396,2022-12-31,4327,华润微,2023-04-28,,,,2023-04-28,15.50980801619,2619670500.0,2023-02-25 00:00:00,2023-03-05,54 days
826,688398,2022-12-31,1662,赛特新材,2023-04-15,,,,2023-04-15,-45.36215901253,62052689.34,2023-02-25 00:00:00,2023-03-05,41 days
827,688399,2022-12-31,3827,硕世生物,2023-04-27,,,,2023-04-27,57.025255228671,1873647800.0,2023-02-28 00:00:00,2023-03-05,53 days
828,688400,2022-12-31,3400,凌云光,2023-04-26,,,,2023-04-26,16.879140623818,200873400.0,2023-02-22 00:00:00,2023-03-05,52 days
829,688401,2022-12-31,2991,路维光电,2023-04-25,,,,2023-04-25,130.311778290993,120467800.0,2023-02-24 00:00:00,2023-03-05,51 days
830,688403,2022-12-31,2278,汇成股份,2023-04-21,,,,2023-04-21,26.347401833832,177288400.0,2023-02-28 00:00:00,2023-03-05,47 days
831,688408,2022-12-31,2055,中信博,2023-04-20,2023-04-28,,,2023-04-28,191.035303978766,43749300.0,2023-02-28 00:00:00,2023-03-05,46 days
832,688409,2022-12-31,3828,富创精密,2023-04-27,,,,2023-04-27,89.714669251287,239973500.0,2023-02-27 00:00:00,2023-03-05,53 days
833,688410,2022-12-31,1135,山外山,2023-04-03,,,,2023-04-03,200.286177291213,58475688.55,2023-02-27 00:00:00,2023-03-05,29 days
834,688416,2022-12-31,4328,恒烁股份,2023-04-28,,,,2023-04-28,-85.498092638989,21399000.0,2023-02-28 00:00:00,2023-03-05,54 days
835,688418,2022-12-31,3829,震有科技,2023-04-27,2023-04-07,,,2023-04-07,-109.159716875081,-212359096.19,2023-02-28 00:00:00,2023-03-05,53 days
836,688419,2022-12-31,2056,耐科装备,2023-04-20,2023-03-20,2023-03-21,,2023-03-21,6.673630913728,56674100.0,2023-03-14 00:00:00,2023-03-05,46 days
837,688420,2022-12-31,1163,美腾科技,2023-04-06,,,,2023-04-06,45.029833102177,124645600.0,2023-02-25 00:00:00,2023-03-05,32 days
838,688425,2022-12-31,1090,铁建重工,2023-03-31,,,,2023-03-31,6.260745505744,1844147800.0,2023-02-28 00:00:00,2023-03-05,26 days
839,688426,2022-12-31,3401,康为世纪,2023-04-26,,,,2023-04-26,24.624982319857,156837300.0,2023-02-28 00:00:00,2023-03-05,52 days
840,688432,2022-12-31,748,有研硅,2023-03-30,,,,2023-03-30,136.800585589168,351325400.0,2023-02-14 00:00:00,2023-03-05,25 days
841,688435,2022-12-31,3402,英方软件,2023-04-26,,,,2023-04-26,9.218152124567,37049200.0,2023-02-28 00:00:00,2023-03-05,52 days
842,688439,2022-12-31,1437,振华风光,2023-04-12,,,,2023-04-12,71.269972524973,303018200.0,2023-02-24 00:00:00,2023-03-05,38 days
843,688448,2022-12-31,4329,磁谷科技,2023-04-28,,,,2023-04-28,-20.312988940634,47620400.0,2023-02-24 00:00:00,2023-03-05,54 days
844,688455,2022-12-31,3403,科捷智能,2023-04-26,,,,2023-04-26,0.358794027808,86803337.74,2023-02-28 00:00:00,2023-03-05,52 days
845,688456,2022-12-31,2279,有研粉材,2023-04-21,,,,2023-04-21,-27.421854706568,58955300.0,2023-02-16 00:00:00,2023-03-05,47 days
846,688459,2022-12-31,1291,哈铁科技,2023-04-10,2023-04-19,,,2023-04-19,32.430395597705,115274700.0,2023-02-18 00:00:00,2023-03-05,36 days
847,688466,2022-12-31,4330,金科环境,2023-04-28,,,,2023-04-28,30.711896077877,81424100.0,2023-02-17 00:00:00,2023-03-05,54 days
848,688468,2022-12-31,4331,科美诊断,2023-04-28,,,,2023-04-28,6.912786185215,152625700.0,2023-02-28 00:00:00,2023-03-05,54 days
849,688475,2022-12-31,1663,萤石网络,2023-04-15,,,,2023-04-15,-26.100922804944,333072600.0,2023-02-25 00:00:00,2023-03-05,41 days
850,688480,2022-12-31,2992,赛恩斯,2023-04-25,,,,2023-04-25,53.157573965027,68353000.0,2023-02-24 00:00:00,2023-03-05,51 days
851,688485,2022-12-31,1678,九州一轨,2023-04-17,,,,2023-04-17,-5.472685320594,63991400.0,2023-02-28 00:00:00,2023-03-05,43 days
852,688486,2022-12-31,1355,龙迅股份,2023-04-11,,,,2023-04-11,-17.678553160916,69205500.0,2023-02-28 00:00:00,2023-03-05,37 days
853,688488,2022-12-31,1664,艾迪药业,2023-04-15,,,,2023-04-15,-312.100141401206,-123570700.0,2023-02-28 00:00:00,2023-03-05,41 days
854,688489,2022-12-31,515,三未信安,2023-03-28,,,,2023-03-28,41.512897097668,105703200.0,2023-02-24 00:00:00,2023-03-05,23 days
855,688496,2022-12-31,2057,清越科技,2023-04-20,,,,2023-04-20,-4.372565977764,56500800.0,2023-02-28 00:00:00,2023-03-05,46 days
856,688498,2022-12-31,3404,源杰科技,2023-04-26,,,,2023-04-26,5.241699357106,100282500.0,2023-02-28 00:00:00,2023-03-05,52 days
857,688499,2022-12-31,4332,利元亨,2023-04-28,,,,2023-04-28,51.086602796227,320811400.0,2023-02-28 00:00:00,2023-03-05,54 days
858,688500,2022-12-31,1679,*ST慧辰,2023-04-17,2023-04-29,,,2023-04-29,-388.167128673478,-186494000.0,2023-02-28 00:00:00,2023-03-05,43 days
859,688501,2022-12-31,1438,青达环保,2023-04-12,,,,2023-04-12,2.895195014109,57503700.0,2023-02-28 00:00:00,2023-03-05,38 days
860,688503,2022-12-31,2058,聚和材料,2023-04-20,,,,2023-04-20,58.559100300363,391285958.89,2023-02-28 00:00:00,2023-03-05,46 days
861,688505,2022-12-31,516,复旦张江,2023-03-28,,,,2023-03-28,-35.302464852583,137997098.0,2023-02-28 00:00:00,2023-03-05,23 days
862,688506,2022-12-31,4874,百利天恒,2023-04-29,,,,2023-04-29,-186.092090011831,-286067200.0,2023-02-28 00:00:00,2023-03-05,55 days
863,688509,2022-12-31,3405,正元地信,2023-04-26,,,,2023-04-26,-41.107989334993,28758500.0,2023-02-25 00:00:00,2023-03-05,52 days
864,688510,2022-12-31,3406,航亚科技,2023-04-26,,,,2023-04-26,-17.274453980248,20078400.0,2023-02-28 00:00:00,2023-03-05,52 days
865,688511,2022-12-31,350,天微电子,2023-03-24,,,,2023-03-24,-60.853580813857,44838700.0,2023-02-28 00:00:00,2023-03-05,19 days
866,688513,2022-12-31,1479,苑东生物,2023-04-13,,,,2023-04-13,6.364390459653,247220200.0,2023-02-28 00:00:00,2023-03-05,39 days
867,688515,2022-12-31,3407,裕太微,2023-04-26,,,,2023-04-26,13.124324324324,-401800.0,2023-02-28 00:00:00,2023-03-05,52 days
868,688516,2022-12-31,4333,奥特维,2023-04-28,,,,2023-04-28,88.290364329748,698038700.0,2023-02-28 00:00:00,2023-03-05,54 days
869,688517,2022-12-31,2059,金冠电气,2023-04-20,2023-04-28,,,2023-04-28,16.797467206675,80762186.28,2023-02-09 00:00:00,2023-03-05,46 days
870,688518,2022-12-31,2280,联赢激光,2023-04-21,,,,2023-04-21,198.63550554764,274780800.0,2023-02-28 00:00:00,2023-03-05,47 days
871,688519,2022-12-31,1665,南亚新材,2023-04-15,2023-03-22,,,2023-03-22,-88.759777084722,44885200.0,2023-03-22 00:00:00,2023-03-05,41 days
872,688520,2022-12-31,3408,神州细胞,2023-04-26,,,,2023-04-26,40.128575789184,-518995800.0,2023-02-24 00:00:00,2023-03-05,52 days
873,688521,2022-12-31,3409,芯原股份,2023-04-26,2023-03-25,,,2023-03-25,455.312058018116,73814300.0,2023-02-24 00:00:00,2023-03-05,52 days
874,688525,2022-12-31,1817,佰维存储,2023-04-18,,,,2023-04-18,-37.23859637685,73162600.0,2023-02-28 00:00:00,2023-03-05,44 days
875,688526,2022-12-31,1818,科前生物,2023-04-18,,,,2023-04-18,-29.055828106244,404907690.92,2023-02-28 00:00:00,2023-03-05,44 days
876,688528,2022-12-31,4334,秦川物联,2023-04-28,2023-03-31,,,2023-03-31,-95.30475528784,1371166.8,2023-02-16 00:00:00,2023-03-05,54 days
877,688529,2022-12-31,4875,豪森股份,2023-04-29,2023-04-26,,,2023-04-26,36.789269001698,95980701.28,2023-02-28 00:00:00,2023-03-05,55 days
878,688533,2022-12-31,4335,上声电子,2023-04-28,,,,2023-04-28,41.513641998101,85850100.0,2023-02-28 00:00:00,2023-03-05,54 days
879,688536,2022-12-31,1091,思瑞浦,2023-03-31,2023-04-28,2023-04-15,,2023-04-15,-39.845324704488,266807400.0,2023-02-21 00:00:00,2023-03-05,26 days
880,688538,2022-12-31,3831,和辉光电,2023-04-27,,,,2023-04-27,-69.829601012825,-1605158400.0,2023-01-21 00:00:00,2023-03-05,53 days
881,688550,2022-12-31,1680,瑞联新材,2023-04-17,,,,2023-04-17,3.095092056524,247198647.63,2023-02-27 00:00:00,2023-03-05,43 days
882,688551,2022-12-31,1666,科威尔,2023-04-15,,,,2023-04-15,8.739003550841,61890000.0,2023-02-25 00:00:00,2023-03-05,41 days
883,688553,2022-12-31,1164,汇宇制药,2023-04-06,,,,2023-04-06,-44.890689559425,245709600.0,2023-02-28 00:00:00,2023-03-05,32 days
884,688556,2022-12-31,4336,高测股份,2023-04-28,2023-04-04,,,2023-04-04,356.657882411014,788612023.43,2023-02-28 00:00:00,2023-03-05,54 days
885,688557,2022-12-31,1092,兰剑智能,2023-03-31,,,,2023-03-31,12.483561679648,90551984.53,2023-02-28 00:00:00,2023-03-05,26 days
886,688558,2022-12-31,1480,国盛智科,2023-04-13,,,,2023-04-13,-4.95669760852,190553984.68,2023-02-25 00:00:00,2023-03-05,39 days
887,688559,2022-12-31,4337,海目星,2023-04-28,,,,2023-04-28,249.464600424289,381513300.0,2023-02-28 00:00:00,2023-03-05,54 days
888,688560,2022-12-31,3410,明冠新材,2023-04-26,,,,2023-04-26,-15.780240774384,103526522.75,2023-02-28 00:00:00,2023-03-05,52 days
889,688561,2022-12-31,2060,奇安信,2023-04-20,2023-04-27,,,2023-04-27,110.27692494055,57011200.0,2023-04-27 00:00:00,2023-03-05,46 days
890,688565,2022-12-31,4876,力源科技,2023-04-29,,,,2023-04-29,-305.6112863571,-35458900.0,2023-02-28 00:00:00,2023-03-05,55 days
891,688566,2022-12-31,4338,吉贝尔,2023-04-28,,,,2023-04-28,33.914791233136,153869893.79,2023-02-28 00:00:00,2023-03-05,54 days
892,688567,2022-12-31,4877,孚能科技,2023-04-29,,,,2023-04-29,3.624796507894,-918186120.54,2023-02-28 00:00:00,2023-03-05,55 days
893,688568,2022-12-31,1819,中科星图,2023-04-18,2023-04-15,,,2023-04-15,10.343305637202,243092562.26,2023-02-28 00:00:00,2023-03-05,44 days
894,688569,2022-12-31,179,铁科轨道,2023-03-17,,,,2023-03-17,40.992704935254,236892700.0,2023-02-28 00:00:00,2023-03-05,12 days
895,688571,2022-12-31,1880,杭华股份,2023-04-19,,,,2023-04-19,-29.492793843637,79612209.36,2023-02-21 00:00:00,2023-03-05,45 days
896,688575,2022-12-31,4878,亚辉龙,2023-04-29,,,,2023-04-29,398.270114033083,1020196100.0,2023-02-28 00:00:00,2023-03-05,55 days
897,688577,2022-12-31,3411,浙海德曼,2023-04-26,,,,2023-04-26,-15.784879280621,61482693.6,2023-02-28 00:00:00,2023-03-05,52 days
898,688578,2022-12-31,1667,艾力斯,2023-04-15,2023-04-27,,,2023-04-27,627.683779672332,132981300.0,2023-02-28 00:00:00,2023-03-05,41 days
899,688579,2022-12-31,3832,山大地纬,2023-04-27,2023-04-14,,,2023-04-14,-39.800058389856,62066200.0,2023-02-28 00:00:00,2023-03-05,53 days
900,688580,2022-12-31,3412,伟思医疗,2023-04-26,,,,2023-04-26,-47.19774098359,93888700.0,2023-02-23 00:00:00,2023-03-05,52 days
901,688585,2022-12-31,1093,上纬新材,2023-03-31,,,,2023-03-31,568.918918918919,84150000.0,2023-02-28 00:00:00,2023-03-05,26 days
902,688586,2022-12-31,142,江航装备,2023-03-15,,,,2023-03-15,5.548737413173,243991000.0,2023-02-25 00:00:00,2023-03-05,10 days
903,688588,2022-12-31,1205,凌志软件,2023-04-07,,,,2023-04-07,-3.241043583567,141261400.0,2023-02-22 00:00:00,2023-03-05,33 days
